PMID,Authors,Title,Date,Abstract,PMC ID
28426875,"Scott J Sauer, Michael Tarpley, Imran Shah, Akshay V Save, H Kim Lyerly, Steven R Patierno, Kevin P Williams, Gayathri R Devi","Bisphenol A activates EGFR and ERK promoting proliferation, tumor spheroid formation and resistance to EGFR pathway inhibition in estrogen receptor-negative inflammatory breast cancer cells.",2017,"Emerging evidence from epidemiological studies suggests a link between environmental chemical exposure and progression of aggressive breast cancer subtypes. Of all clinically distinct types of breast cancers, the most lethal phenotypic variant is inflammatory breast cancer (IBC). Overexpression of epidermal growth factor receptors (EGFR/HER2) along with estrogen receptor (ER) negativity is common in IBC tumor cells, which instead of a solid mass present as rapidly proliferating diffuse tumor cell clusters. Our previous studies have demonstrated a role of an adaptive response of increased antioxidants in acquired resistance to EGFR-targeting drugs in IBC. Environmental chemicals are known to induce oxidative stress resulting in perturbations in signal transduction pathways. It is therefore of interest to identify chemicals that can potentiate EGFR mitogenic effects in IBC. Herein, we assessed in ER-negative IBC cells a subset of chemicals from the EPA ToxCast set for their effect on EGFR activation and in multiple cancer phenotypic assays. We demonstrated that endocrine-disrupting chemicals such as bisphenol A (BPA) and 2,2-bis(p-hydroxyphenyl)-1,1,1-trichloroethane can increase EGFR/ERK signaling. BPA also caused a corresponding increase in expression of SOD1 and anti-apoptotic Bcl-2, key markers of antioxidant and anti-apoptotic processes. BPA potentiated clonogenic growth and tumor spheroid formation in vitro, reflecting IBC-specific pathological characteristics. Furthermore, we identified that BPA was able to attenuate the inhibitory effect of an EGFR targeted drug in a longer-term anchorage-independent growth assay. These findings provide a potential mechanistic basis for environmental chemicals such as BPA in potentiating a hyperproliferative and death-resistant phenotype in cancer cells by activating mitogenic pathways to which the tumor cells are addicted for survival.",PMC5963742
28319747,"P Ruiz, A Sack, M Wampole, S Bobst, M Vracko",Integration of in silico methods and computational systems biology to explore endocrine-disrupting chemical binding with nuclear hormone receptors.,2017,"Thousands of potential endocrine-disrupting chemicals present difficult regulatory challenges. Endocrine-disrupting chemicals can interfere with several nuclear hormone receptors associated with a variety of adverse health effects. The U.S. Environmental Protection Agency (U.S. EPA) has released its reviews of Tier 1 screening assay results for a set of pesticides in the Endocrine Disruptor Screening Program (EDSP), and recently, the Collaborative Estrogen Receptor Activity Prediction Project (CERAPP) data. In this study, the predictive ability of QSAR and docking approaches is evaluated using these data sets. This study also presents a computational systems biology approach using carbaryl (1-naphthyl methylcarbamate) as a case study. For estrogen receptor and androgen receptor binding predictions, two commercial and two open source QSAR tools were used, as was the publicly available docking tool Endocrine Disruptome. For estrogen receptor binding predictions, the ADMET Predictor, VEGA, and OCHEM models (specificity: 0.88, 0.88, and 0.86, and accuracy: 0.81, 0.84, and 0.88, respectively) were each more reliable than the MetaDrug™ model (specificity 0.81 and accuracy 0.77). For androgen receptor binding predictions, the Endocrine Disruptome and ADMET Predictor models (specificity: 0.94 and 0.8, and accuracy: 0.78 and 0.71, respectively) were more reliable than the MetaDrug™ model (specificity 0.33 and accuracy 0.4). A consensus approach is proposed that reaches general agreement among the models (specificity 0.94 and accuracy 0.89). This study integrates QSAR, docking, and systems biology approaches as a virtual screening tool for use in risk assessment. As such, this systems biology pathways and network analysis approach provides a means to more critically assess the potential effects of endocrine-disrupting chemicals.",PMC8265162
28266608,"Jean-Baptiste Fini, Bilal B Mughal, Sébastien Le Mével, Michelle Leemans, Mélodie Lettmann, Petra Spirhanzlova, Pierre Affaticati, Arnim Jenett, Barbara A Demeneix",Human amniotic fluid contaminants alter thyroid hormone signalling and early brain development in Xenopus embryos.,2017,"Thyroid hormones are essential for normal brain development in vertebrates. In humans, abnormal maternal thyroid hormone levels during early pregnancy are associated with decreased offspring IQ and modified brain structure. As numerous environmental chemicals disrupt thyroid hormone signalling, we questioned whether exposure to ubiquitous chemicals affects thyroid hormone responses during early neurogenesis. We established a mixture of 15 common chemicals at concentrations reported in human amniotic fluid. An in vivo larval reporter (GFP) assay served to determine integrated thyroid hormone transcriptional responses. Dose-dependent effects of short-term (72 h) exposure to single chemicals and the mixture were found. qPCR on dissected brains showed significant changes in thyroid hormone-related genes including receptors, deiodinases and neural differentiation markers. Further, exposure to mixture also modified neural proliferation as well as neuron and oligodendrocyte size. Finally, exposed tadpoles showed behavioural responses with dose-dependent reductions in mobility. In conclusion, exposure to a mixture of ubiquitous chemicals at concentrations found in human amniotic fluid affect thyroid hormone-dependent transcription, gene expression, brain development and behaviour in early embryogenesis. As thyroid hormone signalling is strongly conserved across vertebrates the results suggest that ubiquitous chemical mixtures could be exerting adverse effects on foetal human brain development.",PMC5339866
28085963,"Ludwig Stenz, Jessica Escoffier, Rita Rahban, Serge Nef, Ariane Paoloni-Giacobino",Testicular Dysgenesis Syndrome and Long-Lasting Epigenetic Silencing of Mouse Sperm Genes Involved in the Reproductive System after Prenatal Exposure to DEHP.,2017,"The endocrine disruptor bis(2-ethylhexyl) phthalate (DEHP) has been shown to exert adverse effects on the male animal reproductive system. However, its mode of action is unclear and a systematic analysis of its molecular targets is needed. In the present study, we investigated the effects of prenatal exposure to 300 mg/kg/day DEHP during a critical period for gonads differentiation to testes on male mice offspring reproductive parameters, including the genome-wide RNA expression and associated promoter methylation status in the sperm of the first filial generation. It was observed that adult male offspring displayed symptoms similar to the human testicular dysgenesis syndrome. A combination of sperm transcriptome and methylome data analysis allowed to detect a long-lasting DEHP-induced and robust promoter methylation-associated silencing of almost the entire cluster of the seminal vesicle secretory proteins and antigen genes, which are known to play a fundamental role in sperm physiology. It also resulted in the detection of a DEHP-induced promoter demethylation associated with an up-regulation of three genes apparently not relevant for sperm physiology and partially related to the immune system. As previously reported, DEHP induced an increase in mir-615 microRNA expression and a genome-wide decrease in microRNA promoter methylation. A functional analysis revealed DEHP-induced enrichments in down-regulated gene transcripts coding for peroxisome proliferator-activated receptors and tumor necrosis factor signaling pathways, and in up-regulated gene transcripts coding for calcium binding and numerous myosin proteins. All these enriched pathways and networks have been described to be associated in some way with the reproductive system. This study identifies a large new array of genes dysregulated by DEHP that may play a role in the complex system controlling the development of the male reproductive system.",PMC5234833
28061508,"Sehan Lee, Mace G Barron",Structure-Based Understanding of Binding Affinity and Mode of Estrogen Receptor α Agonists and Antagonists.,2017,"The flexible hydrophobic ligand binding pocket (LBP) of estrogen receptor α (ERα) allows the binding of a wide variety of endocrine disruptors. Upon ligand binding, the LBP reshapes around the contours of the ligand and stabilizes the complex by complementary hydrophobic interactions and specific hydrogen bonds with the ligand. Here we present a framework for quantitative analysis of the steric and electronic features of the human ERα-ligand complex using three dimensional (3D) protein-ligand interaction description combined with 3D-QSAR approach. An empirical hydrophobicity density field is applied to account for hydrophobic contacts of ligand within the LBP. The obtained 3D-QSAR model revealed that hydrophobic contacts primarily determine binding affinity and govern binding mode with hydrogen bonds. Several residues of the LBP appear to be quite flexible and adopt a spectrum of conformations in various ERα-ligand complexes, in particular His524. The 3D-QSAR was combined with molecular docking based on three receptor conformations to accommodate receptor flexibility. The model indicates that the dynamic character of the LBP allows accommodation and stable binding of structurally diverse ligands, and proper representation of the protein flexibility is critical for reasonable description of binding of the ligands. Our results provide a quantitative and mechanistic understanding of binding affinity and mode of ERα agonists and antagonists that may be applicable to other nuclear receptors.",PMC5218732
28060336,"Alvine C Mehinto, B Sumith Jayasinghe, Darcy R Vandervort, Nancy D Denslow, Keith A Maruya",Screening for Endocrine Activity in Water Using Commercially-available In Vitro Transactivation Bioassays.,2016,"In vitro transactivation bioassays have shown promise as water quality monitoring tools, however their adoption and widespread application has been hindered partly due to a lack of standardized methods and availability of robust, user-friendly technology. In this study, commercially available, division-arrested cell lines were employed to quantitatively screen for endocrine activity of chemicals present in water samples of interest to environmental quality professionals. A single, standardized protocol that included comprehensive quality assurance/quality control (QA/QC) checks was developed for Estrogen and Glucocorticoid Receptor activity (ER and GR, respectively) using a cell-based Fluorescence Resonance Energy Transfer (FRET) assay. Samples of treated municipal wastewater effluent and surface water from freshwater systems in California (USA), were extracted using solid phase extraction and analyzed for endocrine activity using the standardized protocol. Background and dose-response for endpoint-specific reference chemicals met QA/QC guidelines deemed necessary for reliable measurement. The bioassay screening response for surface water samples was largely not detectable. In contrast, effluent samples from secondary treatment plants had the highest measurable activity, with estimated bioassay equivalent concentrations (BEQs) up to 392 ng dexamethasone/L for GR and 17 ng 17β-estradiol/L for ER. The bioassay response for a tertiary effluent sample was lower than that measured for secondary effluents, indicating a lower residual of endocrine active chemicals after advanced treatment. This protocol showed that in vitro transactivation bioassays that utilize commercially available, division-arrested cell ""kits"", can be adapted to screen for endocrine activity in water.",PMC5226347
27999363,"Ahmed Nasri, Audrey J Valverde, Daniel B Roche, Catherine Desrumaux, Philippe Clair, Hamouda Beyrem, Laurent Chaloin, Alain Ghysen, Véronique Perrier",Neurotoxicity of a Biopesticide Analog on Zebrafish Larvae at Nanomolar Concentrations.,2016,"Despite the ever-increasing role of pesticides in modern agriculture, their deleterious effects are still underexplored. Here we examine the effect of A6, a pesticide derived from the naturally-occurring α-terthienyl, and structurally related to the endocrine disrupting pesticides anilinopyrimidines, on living zebrafish larvae. We show that both A6 and an anilinopyrimidine, cyprodinyl, decrease larval survival and affect central neurons at micromolar concentrations. Focusing on a superficial and easily observable sensory system, the lateral line system, we found that defects in axonal and sensory cell regeneration can be observed at much lower doses, in the nanomolar range. We also show that A6 accumulates preferentially in lateral line neurons and hair cells. We examined whether A6 affects the expression of putative target genes, and found that genes involved in apoptosis/cell proliferation are down-regulated, as well as genes reflecting estrogen receptor activation, consistent with previous reports that anilinopyrimidines act as endocrine disruptors. On the other hand, canonical targets of endocrine signaling are not affected, suggesting that the neurotoxic effect of A6 may be due to the binding of this compound to a recently identified, neuron-specific estrogen receptor.",PMC5187937
27853434,"Sophia Houari, Sophia Loiodice, Katia Jedeon, Ariane Berdal, Sylvie Babajko",Expression of Steroid Receptors in Ameloblasts during Amelogenesis in Rat Incisors.,2016,"Endocrine disrupting chemicals (EDCs) play a part in the modern burst of diseases and interfere with the steroid hormone axis. Bisphenol A (BPA), one of the most active and widely used EDCs, affects ameloblast functions, leading to an enamel hypomineralization pattern similar to that of Molar Incisor Hypomineralization (MIH). In order to explore the molecular pathways stimulated by BPA during amelogenesis, we thoroughly investigated the receptors known to directly or indirectly mediate the effects of BPA. The expression patterns of high affinity BPA receptors (ERRγ, GPR30), of ketosteroid receptors (ERs, AR, PGR, GR, MR), of the retinoid receptor RXRα, and PPARγ were established using RT-qPCR analysis of RNAs extracted from microdissected enamel organ of adult rats. Their expression was dependent on the stage of ameloblast differentiation, except that of ERβ and PPARγ which remained undetectable. An additional large scale microarray analysis revealed three main groups of receptors according to their level of expression in maturation-stage ameloblasts. The expression level of RXRα was the highest, similar to the vitamin D receptor (VDR), whereas the others were 13 to 612-fold lower, with AR and GR being intermediate. Immunofluorescent analysis of VDR, ERα and AR confirmed their presence mainly in maturation- stage ameloblasts. These data provide further evidence that ameloblasts express a specific combination of hormonal receptors depending on their developmental stage. This study represents the first step toward understanding dental endocrinology as well as some of the effects of EDCs on the pathophysiology of amelogenesis.",PMC5090168
27841950,"Jessica A Goldsby, Jennifer T Wolstenholme, Emilie F Rissman",Multi- and Transgenerational Consequences of Bisphenol A on Sexually Dimorphic Cell Populations in Mouse Brain.,2017,"Bisphenol A (BPA) is an endocrine-disrupting compound used to manufacture plastics; it is present in linings of food cans, bottles, thermal receipts, and many other everyday items and is detectable in human urine and blood. Exposure to BPA during development can disrupt sexual differentiation of some brain regions. Moreover, BPA can have transgenerational effects on gene expression and behaviors. Here, we used a diet and breeding regimen that produces transgenerational effects on behaviors. C57BL/6J mice consumed control or BPA-containing diets during pregnancy. We examined vasopressin (AVP) and estrogen receptor α (ERα) immunoreactivity (ir) in sexually dimorphic brain regions from first-generation (F1) offspring and transgenerational effects of BPA in third-generation offspring. In all but one brain region examined, the expected sex differences were noted in both generations of control mice. In F1 mice, a diet by sex interaction was present for AVP-ir in the lateral septum and posterodorsal medial amygdala. In both regions, BPA exposure reduced immunoreactivity in male brains. An interaction between diet and sex for ERα-ir in the ventromedial hypothalamus was caused by reduced immunoreactivity in BPA-exposed females. Of interest, BPA had transgenerational effects on ERα-ir in the anteroventral periventricular nucleus and bed nucleus of the stria terminalis. Our data show that BPA produces immunoreactive differences in ERα-ir generations after exposure to BPA. We speculate that actions of BPA in utero on ERα-ir in brain have long-term consequences for reproduction and social behavior.",PMC5412975
27642585,"Kathryn Ribay, Marlene T Kim, Wenyi Wang, Daniel Pinolini, Hao Zhu",Predictive Modeling of Estrogen Receptor Binding Agents Using Advanced Cheminformatics Tools and Massive Public Data.,2016,"Estrogen receptors (ERα) are a critical target for drug design as well as a potential source of toxicity when activated unintentionally. Thus, evaluating potential ERα binding agents is critical in both drug discovery and chemical toxicity areas. Using computational tools, e.g., Quantitative Structure-Activity Relationship (QSAR) models, can predict potential ERα binding agents before chemical synthesis. The purpose of this project was to develop enhanced predictive models of ERα binding agents by utilizing advanced cheminformatics tools that can integrate publicly available bioassay data. The initial ERα binding agent data set, consisting of 446 binders and 8307 non-binders, was obtained from the Tox21 Challenge project organized by the NIH Chemical Genomics Center (NCGC). After removing the duplicates and inorganic compounds, this data set was used to create a training set (259 binders and 259 non-binders). This training set was used to develop QSAR models using chemical descriptors. The resulting models were then used to predict the binding activity of 264 external compounds, which were available to us after the models were developed. The cross-validation results of training set [Correct Classification Rate (CCR) = 0.72] were much higher than the external predictivity of the unknown compounds (CCR = 0.59). To improve the conventional QSAR models, all compounds in the training set were used to search PubChem and generate a profile of their biological responses across thousands of bioassays. The most important bioassays were prioritized to generate a similarity index that was used to calculate the biosimilarity score between each two compounds. The nearest neighbors for each compound within the set were then identified and its ERα binding potential was predicted by its nearest neighbors in the training set. The hybrid model performance (CCR = 0.94 for cross validation; CCR = 0.68 for external prediction) showed significant improvement over the original QSAR models, particularly for the activity cliffs that induce prediction errors. The results of this study indicate that the response profile of chemicals from public data provides useful information for modeling and evaluation purposes. The public big data resources should be considered along with chemical structure information when predicting new compounds, such as unknown ERα binding agents.",PMC5023020
27693315,"Katharina R Beck, Tanja J Sommer, Daniela Schuster, Alex Odermatt",Evaluation of tetrabromobisphenol A effects on human glucocorticoid and androgen receptors: A comparison of results from human- with yeast-based in vitro assays.,2016,"The incidence of immune-related diseases increased over the last years in industrialized countries, suggesting a contribution of environmental factors. Impaired glucocorticoid action has been associated with immune disorders. Thus, there is an increasing interest to identify chemicals disrupting glucocorticoid action. The widely used flame retardant tetrabromobisphenol A (TBBPA) was reported earlier to potently inhibit glucocorticoid receptor (GR) and moderately androgen receptor (AR) activity in yeast-based reporter gene assays. To further characterize possible GR disrupting effects of TBBPA, transactivation experiments using a human HEK-293 cell-based reporter gene assay and cell-free receptor binding experiments were performed in the present study. Both, transactivation and GR binding experiments failed to detect any activity of TBBPA on GR function. Molecular docking calculations supported this observation. Additionally, the current study could confirm the antiandrogenic activity of TBBPA seen in the yeast assay, although the effect was an order of magnitude less pronounced in the HEK-293 cell-based system. In conclusion, TBBPA does not directly affect GR function and, considering its rapid metabolism and low concentrations found in humans, it is unlikely to cause adverse effects by acting through AR. This study emphasizes the use of cell-free assays in combination with cell-based assays for the in vitro evaluation of endocrine disrupting chemicals.",PMC6828555
27528272,"Diana A Stavreva, Lyuba Varticovski, Ludmila Levkova, Anuja A George, Luke Davis, Gianluca Pegoraro, Vicki Blazer, Luke Iwanowicz, Gordon L Hager",Novel cell-based assay for detection of thyroid receptor beta-interacting environmental contaminants.,2016,"Even though the presence of endocrine disrupting chemicals (EDCs) with thyroid hormone (TH)-like activities in the environment is a major health concern, the methods for their efficient detection and monitoring are still limited. Here we describe a novel cell assay, based on the translocation of a green fluorescent protein (GFP)-tagged chimeric molecule of glucocorticoid receptor (GR) and the thyroid receptor beta (TRβ) from the cytoplasm to the nucleus in the presence of TR ligands. Unlike the constitutively nuclear TRβ, this GFP-GR-TRβ chimera is cytoplasmic in the absence of hormone while translocating to the nucleus in a time- and concentration-dependent manner upon stimulation with triiodothyronine (T3) and thyroid hormone analogue, TRIAC, while the reverse triiodothyronine (3,3',5'-triiodothyronine, or rT3) was inactive. Moreover, GFP-GR-TRβ chimera does not show any cross-reactivity with the GR-activating hormones, thus providing a clean system for the screening of TR beta-interacting EDCs. Using this assay, we demonstrated that Bisphenol A (BPA) and 3,3',5,5'-Tetrabromobisphenol (TBBPA) induced GFP-GR-TRβ translocation at micro molar concentrations. We screened over 100 concentrated water samples from different geographic locations in the United States and detected a low, but reproducible contamination in 53% of the samples. This system provides a novel high-throughput approach for screening for endocrine disrupting chemicals (EDCs) interacting with TR beta.",PMC5069182
27719669,"Ishfaq A Sheikh, Muhammad Abu-Elmagd, Rola F Turki, Ghazi A Damanhouri, Mohd A Beg, Mohammed Al-Qahtani",Endocrine disruption: In silico perspectives of interactions of di-(2-ethylhexyl)phthalate and its five major metabolites with progesterone receptor.,2016,"Di-(2-ethylhexyl)phthalate (DEHP) is a common endocrine disrupting compound (EDC) present in the environment as a result of industrial activity and leaching from polyvinyl products. DEHP is used as a plasticizer in medical devices and many commercial and household items. Exposure occurs through inhalation, ingestion, and skin contact. DEHP is metabolized to a primary metabolite mono-(2-ethylhexyl)phthalate (MEHP) in the body, which is further metabolized to four major secondary metabolites, mono(2-ethyl-5-hydroxyhexyl)phthalate (5-OH-MEHP), mono(2-ethyl-5-oxyhexyl)phthalate (5-oxo-MEHP), mono(2-ethyl-5-carboxypentyl)phthalate (5-cx-MEPP) and mono[2-(carboxymethyl)hexyl]phthalate (2-cx-MMHP). DEHP and its metabolites are associated with developmental abnormalities and reproductive dysfunction within the human population. Progesterone receptor (PR) signaling is involved in important reproductive functions and is a potential target for endocrine disrupting activities of DEHP and its metabolites. This study used in silico approaches for structural binding analyses of DEHP and its five indicated major metabolites with PR. Protein Data bank was searched to retrieve the crystal structure of human PR (Id: 1SQN). PubChem database was used to obtain the structures of DEHP and its five metabolites. Docking was performed using Glide (Schrodinger) Induced Fit Docking module. DEHP and its metabolites interacted with 19-25 residues of PR with the majority of the interacting residues overlapping (82-95 % commonality) with the native bound ligand norethindrone (NET). DEHP and each of its five metabolites formed a hydrogen bonding interaction with residue Gln-725 of PR. The binding affinity was highest for NET followed by DEHP, 5-OH-MEHP, 5-oxo-MEHP, MEHP, 5-cx-MEPP, and 2-cx-MMHP. The high binding affinity of DEHP and its five major metabolites with PR as well as a high rate of overlap between PR interacting residues among DEHP and its metabolites and the native ligand, NET, suggested their disrupting potential in normal PR signaling, resulting in adverse reproductive effects.",PMC5056466
27664422,"Briana Foley, Daniel L Doheny, Michael B Black, Salil N Pendse, Barbara A Wetmore, Rebecca A Clewell, Melvin E Andersen, Chad Deisenroth",Editor's Highlight: Screening ToxCast Prioritized Chemicals for PPARG Function in a Human Adipose-Derived Stem Cell Model of Adipogenesis.,2017,"The developmental origins of obesity hypothesis posits a multifaceted contribution of factors to the fetal origins of obesity and metabolic disease. Adipocyte hyperplasia in gestation and early childhood may result in predisposition for obesity later in life. Rodent in vitro and in vivo studies indicate that some chemicals may directly affect adipose progenitor cell differentiation, but the human relevance of these findings is unclear. The nuclear receptor peroxisome proliferator-activated receptor gamma (PPARG) is the master regulator of adipogenesis. Human adipose-derived stem cells (hASC) isolated from adipose tissue express endogenous isoforms of PPARG and represent a biologically relevant cell-type for evaluating activity of PPARG ligands. Here, a multi-endpoint approach based on a phenotypic adipogenesis assay was applied to screen a set of 60 chemical compounds identified in ToxCast Phase I as PPARG active (49) or inactive (11). Chemicals showing activity in the adipogenesis screen were further evaluated in a series of 4 orthogonal assays representing 7 different key events in PPARG-dependent adipogenesis, including gene transcription, protein expression, and adipokine secretion. An siRNA screen was also used to evaluate PPARG-dependence of the adipogenesis phenotype. A universal concentration-response design enabled inter-assay comparability and implementation of a weight-of-evidence approach for bioactivity classification. Collectively, a total of 14/49 (29%) prioritized chemicals were identified with moderate-to-strong activity for human adipogenesis. These results provide the first integrated screening approach of prioritized ToxCast chemicals in a human stem cell model of adipogenesis and provide insight into the capacity of PPARG-activating chemicals to modulate early life programming of adipose tissue.",PMC5216650
27634370,"Lauren J Donoghue, Thomas I Neufeld, Yin Li, Yukitomo Arao, Laurel A Coons, Kenneth S Korach",Differential Activation of a Mouse Estrogen Receptor β Isoform (mERβ2) with Endocrine-Disrupting Chemicals (EDCs).,2017,"Endocrine-disrupting chemicals (EDCs) are suspected of altering estrogenic signaling through estrogen receptor (ER) α or β (mERβ1 in mice). Several EDC effects have been reported in animal studies and extrapolated to human studies. Unlike humans, rodents express a novel isoform of ERβ (mERβ2) with a modified ligand-binding domain sequence. EDC activity through this isoform remains uncharacterized. We identified the expression pattern of mERβ2 in mouse tissues and assessed the estrogenic activity of EDCs through mERβ2. mERβ2 mRNA expression was measured in mouse tissues. HepG2 cells were used to assess the transactivation activity of mERβ isoforms with EDCs and ER co-activators. 293A cells transiently transfected with mER isoforms were used to detect EDC-mediated changes in endogenous ER target gene expression. Expression of mERβ2 mRNA was detected in mouse reproductive tissues (ovary, testis, and prostate) and lung and colon tissues from both female and male mice. Five (E2, DES, DPN, BPAF, Coum, 1-BP) of 16 compounds tested by reporter assay had estrogenic activity through mERβ2. mERβ2 had a compound-specific negative effect on ERβ/ligand-mediated activity and ER target genes when co-expressed with mERβ1. mERβ2 recruited coactivators SRC2 or SRC3 in the presence of EDCs, but showed less recruitment than mERβ1. mERβ2 showed weaker estrogenic activity than mERβ1 in our in vitro system, and can dampen mERβ1 activity. In vivo models of EDC activity and ER-mediated toxicity should consider the role of mERβ2, as rodent tissue responses involving mERβ2 may not be reproduced in human biology.",PMC5381991
27560547,"Christopher D Kassotis, John J Bromfield, Kara C Klemp, Chun-Xia Meng, Andrew Wolfe, R Thomas Zoeller, Victoria D Balise, Chiamaka J Isiguzo, Donald E Tillitt, Susan C Nagel",Adverse Reproductive and Developmental Health Outcomes Following Prenatal Exposure to a Hydraulic Fracturing Chemical Mixture in Female C57Bl/6 Mice.,2016,"Unconventional oil and gas operations using hydraulic fracturing can contaminate surface and groundwater with endocrine-disrupting chemicals. We have previously shown that 23 of 24 commonly used hydraulic fracturing chemicals can activate or inhibit the estrogen, androgen, glucocorticoid, progesterone, and/or thyroid receptors in a human endometrial cancer cell reporter gene assay and that mixtures can behave synergistically, additively, or antagonistically on these receptors. In the current study, pregnant female C57Bl/6 dams were exposed to a mixture of 23 commonly used unconventional oil and gas chemicals at approximately 3, 30, 300, and 3000 μg/kg·d, flutamide at 50 mg/kg·d, or a 0.2% ethanol control vehicle via their drinking water from gestational day 11 through birth. This prenatal exposure to oil and gas operation chemicals suppressed pituitary hormone concentrations across experimental groups (prolactin, LH, FSH, and others), increased body weights, altered uterine and ovary weights, increased heart weights and collagen deposition, disrupted folliculogenesis, and other adverse health effects. This work suggests potential adverse developmental and reproductive health outcomes in humans and animals exposed to these oil and gas operation chemicals, with adverse outcomes observed even in the lowest dose group tested, equivalent to concentrations reported in drinking water sources. These endpoints suggest potential impacts on fertility, as previously observed in the male siblings, which require careful assessment in future studies.",PMC5393361
27469444,"Viviane P Santana, Évila S Salles, Deborah E Correa, Bianca F Gonçalves, Silvana G Campos, Luiz A Justulin, Antonio F Godinho, Wellerson R Scarano",Long-term effects of perinatal exposure to low doses of cadmium on the prostate of adult male rats.,2016,"Developmental toxicity caused by environmental exposure to heavy metals during the perinatal period has raised questions about offspring health. Cadmium (Cd) is an endocrine-disrupting chemical with the potential to interfere with morphogenesis and susceptibility to diseases in reproductive organs. Taking into account that in the rat prostate morphogenesis occurs during the perinatal period, and that pregnant females absorb and retain more dietary Cd than their non-pregnant counterparts, it is important to understand the effects of perinatal Cd exposure on the adult rat prostate. Therefore this study investigated the effects of gestational and lactational Cd exposure on adult offspring rat prostate histopathology. Pregnant rats (n = 20) were divided into two groups: Control (treated with aqueous solution of sodium acetate 10 mg/l) and treated (treated with aqueous solution of cadmium acetate 10 mg/l) administered in the drinking water. After weaning, male offspring from different litters (n = 10) received food and water 'ad libitum'. The animals were euthanized at postnatal day 90 (PND90), the ventral prostates (VPs) were removed, weighed and examined histopathologically. Blood was collected for the measurement of testosterone (T) levels. Immunohistochemistry for androgen receptor (AR) and Ki67, and a TUNEL assay were performed. There were no differences in T levels, cell proliferation and apoptosis indexes, or AR immunostaining between the experimental groups. Stromal inflammatory foci and multifocal inflammation increased significantly in the treated group. These changes were associated with inflammatory reactive epithelial atypia and stromal fibrillar rearrangement. In conclusion, VP was permanently affected by perinatal Cd exposition, with increased incidence of inflammatory disorders with ageing.",PMC5061764
27182052,"Paromita Deb, Arunoday Bhan, Imran Hussain, Khairul I Ansari, Samara A Bobzean, Tej K Pandita, Linda I Perrotti, Subhrangsu S Mandal","Endocrine disrupting chemical, bisphenol-A, induces breast cancer associated gene HOXB9 expression in vitro and in vivo.",2016,"HOXB9 is a homeobox-containing gene that plays a key role in mammary gland development and is associated with breast and other types of cancer. Here, we demonstrate that HOXB9 expression is transcriptionally regulated by estradiol (E2), in vitro and in vivo. We also demonstrate that the endocrine disrupting chemical bisphenol-A (BPA) induces HOXB9 expression in cultured human breast cancer cells (MCF7) as well as in vivo in the mammary glands of ovariectomized (OVX) rats. Luciferase assay showed that estrogen-response-elements (EREs) in the HOXB9 promoter are required for BPA-induced expression. Estrogen-receptors (ERs) and ER-co-regulators such as MLL-histone methylase (MLL3), histone acetylases, CBP/P300, bind to the HOXB9 promoter EREs in the presence of BPA, modify chromatin (histone methylation and acetylation) and lead to gene activation. In summary, our results demonstrate that BPA exposure, like estradiol, increases HOXB9 expression in breast cells both in vitro and in vivo through a mechanism that involves increased recruitment of transcription and chromatin modification factors.",PMC4975976
27103539,"Troy A Roepke, Jennifer A Yang, Ali Yasrebi, Kyle J Mamounis, Elif Oruc, Aparna Mahakali Zama, Mehmet Uzumcu",Regulation of arcuate genes by developmental exposures to endocrine-disrupting compounds in female rats.,2016,"Developmental exposure to endocrine-disrupting compounds (EDCs) alters reproduction and energy homeostasis, both of which are regulated by the arcuate nucleus (ARC). Little is known about the effects of EDC on ARC gene expression. In Experiment #1, pregnant dams were treated with either two doses of bisphenol A (BPA) or oil from embryonic day (E)18-21. Neonates were injected from postnatal day (PND)0-7. Vaginal opening, body weights, and ARC gene expression were measured. Chrm3 (muscarinic receptor 3) and Adipor1 (adiponectin receptor 1) were decreased by BPA. Bdnf (brain-derived neurotropic factor), Igf1 (insulin-like growth factor 1), Htr2c (5-hydroxytryptamine receptor), and Cck2r (cholescystokinin 2 receptor) were impacted. In Experiment #2, females were exposed to BPA, diethylstilbestrol (DES), di(2-ethylhexyl)phthalate, or methoxychlor (MXC) during E11-PND7. MXC and DES advanced the age of vaginal opening and ARC gene expression was impacted. These data indicate that EDCs alter ARC genes involved in reproduction and energy homeostasis in females.",PMC4905809
